qa_id,qa_type,question,answer,model,effective,update_by,update_time,model_list,model_num,model_id,cat_name,error_list
ICWIKI202307246731,APP及联网,是否支持wifi6功能路由器?wifi6怎么连接？,"您好，小石头支持wifi6路由器，个别路由器需要配置成包含11n/ax mixed模式(混合模式),温馨提示:1.wifi6路由器有11n/ax mixed模式(混合模式),推荐您打开此选项正常再尝试连接使用规察;2.同时建议检查加密方式,如为WPA3超强加密方式(WPA3为新一代加密技术,但选择该选项后部分设备可能会存在兼容性问题而无法接入。),则需要修改为
WPA2或WPA2/WPA3;上述两步确认好开保存,断电重白路由器连接观察看是否可以。","A10, A10Plus, U10, P5, S5, T6, T7, T7Pro, T7S, T7SPlus, G10, G10Plus, T8, T8Plus, G10SPro, G10SAuto, G10S, G10SPure, P10, G20, A10Ultra, A10UltraE, P10Pro",2023-09-11 11:11:40 已生效,王鹏程,2023-09-11 11:11:00.000000,"a10,a10plus,u10,p5,s5,t6,t7,t7pro,t7s,t7splus,g10,g10plus,t8,t8plus,g10spro,g10sauto,g10s,g10spure,p10,g20,a10ultra,a10ultrae,p10pro",23,"ICMU003,ICMU004,ICMU007,ICMU012,ICMU013,ICMU014,ICMU015,ICMU016,ICMU017,ICMU018,ICMU019,ICMU020,ICMU021,ICMU022,ICMU023,ICMU024,ICMU025,ICMU026,ICMU028,ICMU030,ICMU005,ICMU006,ICMU032","洗地机,洗地机,洗地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,洗地机,洗地机,扫地机",
ICWIKI202308090046,常见问题,机器外壳发黄,"1.确认机器所在区域环境是否阳光直晒，可提供环境照片和机器照片核实，并核实是否有移动过基座位置
2.近期对于需要返厂检测的，可让客户一起提供下机器的照片信息，方便工程师核实确认
同客户解释举例：【仅限电话解释】对内传递学习使用
今年4月份有一个武汉地区客户家里装修，把扫地机放到包装箱存放；装修静放一段时间，次月再取出使用机器，发现机器外壳变黄。
【客服端解释话术】
关于外壳发黄解释：由于机器外壳是属于高品质塑料材质制作，长时间使用后可能会因为灰尘,污垢或暴露在阳光下导致外壳发黄现象，不影响产品功能，请您放心使用。
改善方法：
1.建议用户购买扫地机贴纸 可以贴在基座和机器上，可以给用户补发等额的耗材 
2.给用户申请特例更换外壳 ，通知告知收到更换外壳后的机器 ，不要把机器放在阳光直射的位置 ，建议摆放在阴凉通风的位置 （更换外壳需要和组长或技术支撑报备）
3.后期也会跟各个寄修中心报备外壳备件（等后续通知）
【客服端解释话术】
您好，关于您咨询情况初步了解是由于机器外壳是属于高品质塑料材质制作，长时间使用后可能会因为灰尘,污垢或暴露在阳光下导致外壳发黄现象，不影响产品功能，请您放心使用。","A10, A10Plus, U10, P5, S5, T6, T7, T7Pro, T7S, T7SPlus, G10, G10Plus, T8, T8Plus, G10SPro, G10SAuto, G10S, G10SPure, P10, G20, A10Ultra, A10UltraE, P10Pro",2023-09-11 11:12:26 已生效,李静,2023-09-11 11:12:00.000000,"a10,a10plus,u10,p5,s5,t6,t7,t7pro,t7s,t7splus,g10,g10plus,t8,t8plus,g10spro,g10sauto,g10s,g10spure,p10,g20,a10ultra,a10ultrae,p10pro",23,"ICMU003,ICMU004,ICMU007,ICMU012,ICMU013,ICMU014,ICMU015,ICMU016,ICMU017,ICMU018,ICMU019,ICMU020,ICMU021,ICMU022,ICMU023,ICMU024,ICMU025,ICMU026,ICMU028,ICMU030,ICMU005,ICMU006,ICMU032","洗地机,洗地机,洗地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,扫地机,洗地机,洗地机,扫地机",
ICWIKI202307246475,常见问题,墙边有一定宽度无法清洁到？墙边漏扫,您好，A10洗地机清洁时刷头沿墙边距不大于3mm，清洁墙边时请用刷头右侧紧贴墙边。如果贴墙也无法完全清洁，可能是因为开机时间不久，后滚刷边缘还不够湿润，可以多使用一会再清洁墙边或者先进行一次自清洁以完全湿润滚刷。,"A10, A10UltraE",2023-07-24 18:34:35 已生效,王鹏程,2023-09-07 11:38:00.000000,"a10,a10ultrae",2,"ICMU003,ICMU006","洗地机,洗地机",
ICWIKI202307246492,常见问题,机器清扫的时候往后拉完，再往前推的时候总感觉有阻力，不顺畅,您好，新机在某些材质的地面上时可能存在橡胶刮条和地面摩擦，这属于正常现象，使用一段时间后会消除，请您放心使用。,"A10, A10UltraE",2023-07-24 18:35:11 已生效,王鹏程,2023-09-07 11:38:00.000000,"a10,a10ultrae",2,"ICMU003,ICMU006","洗地机,洗地机",
ICWIKI202312251260,日常使用,拖地一半是出水一半不出水？,"您好，请检查清水箱是否安装到位。第一次使用管道内部是干的，可能需要一定时间水才能湿润滚刷，可以多运行一段时间再观察。可以进行一次自清洁，观察水箱水位是否下降，滚刷是否湿润。

【拓展知识】
1.引导客户取下滚刷，检查底部出水口位置是否脏污堵塞，清理后使用观察。
2.不安装滚刷情况，开始启动洗地机，观察地面上是否会出现间断性滴水现象，验证出水是否正常","A10, U10, A10Plus",2023-12-25 10:07:39 已生效,衡晶晶,2023-12-25 10:07:00.000000,"a10,u10,a10plus",3,"ICMU003,ICMU007,ICMU004","洗地机,洗地机,洗地机",
ICWIKI202312251259,日常使用,洗地机不出水?,"您好，请检查清水箱是否安装到位。第一次使用管道内部是干的，可能需要一定时间水才能湿润滚刷，可以多运行一段时间再观察。可以进行一次自清洁，观察水箱水位是否下降，滚刷是否湿润。

【拓展知识】
1.引导客户取下滚刷，检查底部出水口位置是否脏污堵塞，清理后使用观察。
2.不安装滚刷情况，开始启动洗地机，观察地面上是否会出现间断性滴水现象，验证出水是否正常","A10, U10, A10Plus",2023-12-25 10:07:42 已生效,衡晶晶,2023-12-25 10:07:00.000000,"a10,u10,a10plus",3,"ICMU003,ICMU007,ICMU004","洗地机,洗地机,洗地机",
ICWIKI202307246612,常见问题,使用中有摩擦声(呜呜声)？,您好，新机在某些材质的地面上时可能存在橡胶刮条和地面摩擦的声音，这属于正常现象，请您放心使用。,"A10, U10, A10UltraE",2023-07-24 18:39:05 已生效,王鹏程,2023-09-07 11:42:00.000000,"a10,u10,a10ultrae",3,"ICMU003,ICMU007,ICMU006","洗地机,洗地机,洗地机",
ICWIKI202308290123,产品参数,A10 Plus补发料号/A10 Plus补发物料//A10 Plus补发配件,A10 Plus补发全家福,A10Plus,2023-08-29 15:32:51 已生效,葛娟,2023-09-07 11:38:00.000000,a10plus,1,ICMU004,洗地机,
ICWIKI202307246554,产品参数,A10Plus的机身重量，带包装箱的重量？,您好，机身净重约4.8kg，带包装箱10.5kg（大陆），10.3kg（海外）,A10Plus,2023-07-24 18:37:08 已生效,王鹏程,2023-09-07 11:38:00.000000,a10plus,1,ICMU004,洗地机,
ICWIKI202307246584,产品参数,机身尺寸，包装尺寸，和底座尺寸？,包装尺寸：740*340*345mm机身尺寸；1110mm*270mm*310mm（不含充电座）；充电座长宽高：361mm*324mm*209mm,A10Plus,2023-07-24 18:38:07 已生效,王鹏程,2023-09-07 11:38:00.000000,a10plus,1,ICMU004,洗地机,
ICWIKI202307246551,产品参数,水箱续航时间？使用时长,"您好，A10Plus在清水箱装满水的情况下，使用节能档位，水量用尽前最长运行时间约30分钟；使用自动档位默认水量，水量用尽前最长运行时间约25分钟；使用强力档位，最长运行时间约20分钟。清水箱续航时间与家庭使用环境及滚刷状态有较大关系，具体以实际使用为准。
注：自动挡位检测到脏污时会增大水量，从而水箱续航会有所变短。",A10Plus,2023-07-24 18:37:02 已生效,王鹏程,2023-09-07 11:38:00.000000,a10plus,1,ICMU004,洗地机,
ICWIKI202307244201,日常使用,清洁液如何使用？（halberd海外）,您好，您好，请取下清洁剂盒，打开后盖，加入石头专用清洁液后盖紧盒盖并装回。泡腾片TBD,A10Plus,2023-07-24 18:17:07 已生效,王鹏程,2023-09-07 11:38:00.000000,a10plus,1,ICMU004,洗地机,
ICWIKI202307246535,产品参数,的电池续航时间？使用时长,您好，A10Plus在充满电的情况下，使用节能档位，电量用尽前最长运行时间约40分钟；使用自动档位，最长运行时间约30分钟。各档位电池续航时间与家庭使用环境及滚刷状态有关，具体以实际使用为准。使用强力档位，最长运行时间约20分钟,A10Plus,2023-07-24 18:36:33 已生效,王鹏程,2023-09-07 11:38:00.000000,a10plus,1,ICMU004,洗地机,
ICWIKI202308170061,故障问题,洗地机工作时滚刷为什么会在使用过程中滑出/旋出,"1.引导客户提供滚刷滑出/旋出时视频或照片。（确认短滚刷还是长滚刷）
2.如短滚刷，则输出下方话术，引导客户使用适中速度拖地观察。
【参考话术】
您好，洗地机工作时如果推拉速度很快，超过滚刷旋转速度，有可能导致滚刷被动旋出，属于正常现象，建议用适中的速度拖地，可以避免这个现象并保证清洁效果。
3.如长滚刷，则引导客户重新安装到位，并拍照旋钮位置（验证客户是否安装到位，箭头是否指向锁定位置）
可了解客户近期是否有维护滚刷，并了解使用周期，主动关怀，首次出现还是出现过类似情况。
3.1如首次出现，则引导客户长滚刷安装到位并锁定后，继续使用观察，不用担心。
3.2如非首次出现，则引导更换备用滚刷操作，使用周期大于6个月以上，需提醒客户定期更换耗材滚刷，标配有一个备用的，后期需单独购买。
3.3如非首次出现，使用不到1个月出现频繁旋出脱落，且确认滚刷锁定。可走补发方案，原滚刷寄回北京研发分析。
此场景请勿直接引导售后寄回分析，如有疑义可以同步客户使用旋出视频，反馈【客服-技术支持答疑群】进一步分析。","A10Plus, A10Ultra",2023-08-17 18:28:09 已生效,李静,2023-09-07 11:42:00.000000,"a10plus,a10ultra",2,"ICMU004,ICMU005","洗地机,洗地机",
ICWIKI202309050413,开箱图,A10 UItra 开箱图,A10 UItra 开箱图,A10Ultra,2023-09-05 16:50:09 已生效,衡晶晶,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307246555,产品参数,A10 Ultra的机身重量，带包装箱的重量？,您好，机身净重约5.5kg，带包装箱15.3kg（大陆），15.6kg海外,A10Ultra,2023-07-24 18:37:09 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202308290122,产品参数,A10 Ultra补发料号/A10 Ultra补发物料//A10 Ultra补发配件,A10 Ultra补发全家福,A10Ultra,2023-08-29 14:59:06 已生效,葛娟,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307244662,APP及联网,APP升级完成之后，洗地机模式下会显示吸尘界面离线？,您好，请您将吸尘主机从机身取下，然后将主机重新安装到位再使用观察即可；日常建议使用完成就放回充电座充电，可保持APP一直在线，请您放心使用!,A10Ultra,2023-07-24 18:27:00 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307244714,常见问题,为什么A10Ultra无法做到和A10系列固液分离/干湿分离情况?,您好，A10 Ultra优化了污水桶滤网结构，方便倾倒的同时也方便污水桶的清理；若您需要固液分离，可将污水盖横置，通过金属凹槽进行固液分离，延长滤网使用寿命。,A10Ultra,2023-07-24 18:27:43 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307244687,常见问题,为什么脏污指示灯带两边没有中间亮？,您好，洗地机灯带采取的是渐变设计，从中间向两侧亮度会有变化，是正常现象，请您放心使用。,A10Ultra,2023-07-24 18:27:29 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307244716,产品外观,主机后边有黑色,"您好，关于您咨询吸尘主机与机身连接处黑色部位出厂保护贴膜，如翘起可自行取下，不影响功能使用，请您放心！
",A10Ultra,2023-07-24 18:27:47 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307244717,常见问题,使用床刷声音大," 您好，床刷在工作时，为了更好的吸尘效果，吸力会比较大，会将床 单吸入滚刷，使滚刷拍打到床单，此时床单吸附在滚刷上从而产生该声音，此为正常现象，放心使用即可，感谢您的理解与支持！
",A10Ultra,2023-07-24 18:27:49 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307244715,常见问题,"使用烘干功能，部分位置发热
"," 您好，A10 Ultra采用多维出风烘干技术，出风范围较大，所以烘干时在刷头和底座某些地方可能会感受到热风，这是正常现象，请您放心使用。

参考思路
1.看下用户说的主机发热是什么地方，烘干时主要是底座在工作，主机其他部分是不会有热源。
2.如果是吸尘器屏幕的话，机器在烘干前运行且自清洁，是正常发热现象
补充：当前天气比较热，可能温度也会有点高",A10Ultra,2023-07-24 18:27:45 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307244691,常见问题,充电1min，电量从90%上升到95%？,您好，洗地机电量从0%-100%，充满电约为4h，当充到一定电量时电量是按5%节点进行增长，是正常现象，请您放心使用。,A10Ultra,2023-07-24 18:27:35 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307244690,常见问题,充电一段时间还是0，不进电？,"您好，如果刚持续使用了一段时间，电池温度可能过高，会影响充电速度，等待一段时间后即可恢复。请不要将充电座放在温度过高的位置，如阳台等区域。
（注解：常温下如果从满电MAX档位用到没电，可能需要0.5-1个小时冷却才能充电）",A10Ultra,2023-07-24 18:27:33 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307244667,日常使用,充电桩断电后，将机器放回桩仍提示充电中？,您好，充电桩在断电过程中会存留一小块电量，防止电源板突然断电造成损害，所以在断电时候将洗地机放在桩上会有播报一次正在充电，为存储的电量，是正常现象，请您放心使用!,A10Ultra,2023-07-24 18:27:11 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307244680,日常使用,初次使用后地面残留泡沫？,:您好， 初次使用滚刷处于干燥状态，刷毛比较蓬松，可以多使用几次或者先进行自清洁后操作，配合石头清洁液使用即可，可放心使用。【温馨提示】请勿向清洁液盒或清水桶中加入非石头专用的清洁液或消毒液，否则可能会腐蚀洗地机。,A10Ultra,2023-07-24 18:27:21 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307244663,日常使用,启动时频繁切换档位键，滚刷有停转现象？,您好，机器开机启动时请等待2S待滚刷正常工作后，再进行切档操作使用；如2s内频繁切换会有启动延迟出现停转情况，是正常现象，请您放心使用！,A10Ultra,2023-07-24 18:27:02 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307246565,常见问题,吸尘器按键位置操作不顺手？,您好，为保持良好使用习惯避免误操作，吸尘器按键保留与洗地机设计一致，避免误操作/误触发情况，同时感谢您反馈宝贵建议，小石头也会不断优化，为您提供更好的使用体验服务。,A10Ultra,2023-07-24 18:37:28 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
ICWIKI202307244706,常见问题,吸尘时有吱吱声音？,"您可以查看尘桶，是否安装到位，有无缝隙/尘桶密封漏气情况，可以重新取下并安装到位后使用观察。   
 如使用地板刷出现的声音，为下边轮子工作时产生的声音，为正常现象，请您放心使用",A10Ultra,2023-07-24 18:27:39 已生效,王鹏程,2023-09-07 11:38:00.000000,a10ultra,1,ICMU005,洗地机,
